"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.025,230
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.05,246
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.1,268
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.25,304
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.5,349.5
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.75,399
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.9,452
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.95,484.05
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.975,515
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.025,257
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.05,275
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.1,297
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.25,336
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.5,385
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.75,441
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.9,495
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.95,529.05
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.975,563
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.025,136
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.05,145
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.1,156
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.25,178
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.5,205
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.75,237
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.9,267
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.95,288
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.975,309
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.025,1084.975
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.05,1138
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.1,1206
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.25,1328
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.5,1467
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.75,1622
