reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.025,1.5028754282708117
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.05,1.7292181729710243
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.1,2.0105015107410957
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.25,2.5803953318180297
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.5,3.3125494226308283
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.75,4.247684403161453
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.9,5.254714900955559
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.95,5.902280053043855
2026-02-28,Flu ED visits pct,0,2026-02-28,boulder,quantile,0.975,6.625691237298757
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.025,0.9125615553626905
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.05,1.059180213567996
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.1,1.264336126817312
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.25,1.664643627284328
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.5,2.176391831329088
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.75,2.8280416583124293
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.9,3.5300438913266325
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.95,4.037724971466608
2026-02-28,Flu ED visits pct,0,2026-02-28,colorado-springs,quantile,0.975,4.534723032905812
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.025,0.7495735454872868
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.05,0.8741027684975486
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.1,1.045269106148107
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.25,1.3747044793245127
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.5,1.8599177610092417
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.75,2.415374288522469
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.9,3.0015515782061404
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.95,3.446900055561248
2026-02-28,Flu ED visits pct,0,2026-02-28,denver,quantile,0.975,3.8433786459739188
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.025,0.7690377980607375
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.05,0.9212613969212304
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.1,1.0948363271781647
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.25,1.4560944943865153
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.5,1.948695669933885
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.75,2.5145239365177217
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.9,3.1324224130759437
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.95,3.60735182860548
2026-02-28,Flu ED visits pct,0,2026-02-28,larimer,quantile,0.975,4.0530358656188685
