"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.025,1063.975
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.05,1132
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.1,1220
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.25,1369
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.5,1546.5
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.75,1752
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.9,1949
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.95,2101.05
2025-02-01,"Bronx",0,"ILI ED visits",2025-02-01,"quantile",0.975,2237.175
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.025,1190.95
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.05,1266
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.1,1344
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.25,1497
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.5,1695
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.75,1924
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.9,2168
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.95,2301.05
2025-02-01,"Brooklyn",0,"ILI ED visits",2025-02-01,"quantile",0.975,2441.05
2025-02-01,"Manhattan",0,"ILI ED visits",2025-02-01,"quantile",0.025,632.975
2025-02-01,"Manhattan",0,"ILI ED visits",2025-02-01,"quantile",0.05,670.95
2025-02-01,"Manhattan",0,"ILI ED visits",2025-02-01,"quantile",0.1,717
2025-02-01,"Manhattan",0,"ILI ED visits",2025-02-01,"quantile",0.25,800
2025-02-01,"Manhattan",0,"ILI ED visits",2025-02-01,"quantile",0.5,907
