reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.025,0.0
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.05,0.0
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.1,0.0
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.25,0.0
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.5,0.5964289803887513
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.75,6.369396115104047
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.9,8.524052913734492
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.95,9.020646108686424
2026-03-21,Flu ED visits pct,0,2026-03-21,athens,quantile,0.975,9.234044474280209
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.025,0.0
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.05,0.0
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.1,0.0
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.25,0.0
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.5,0.0
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.75,5.1879695436144715
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.9,7.339739329360796
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.95,7.835667141801275
2026-03-21,Flu ED visits pct,1,2026-03-28,athens,quantile,0.975,8.048779576089755
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.025,0.0
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.05,0.0
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.1,0.0
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.25,0.0
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.5,0.0
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.75,4.982599772290862
2026-03-21,Flu ED visits pct,2,2026-04-04,athens,quantile,0.9,7.073995580382202
