reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-21,Flu ED visits pct,0,2026-02-21,denver,quantile,0.025,0.8686677441000938
2026-02-21,Flu ED visits pct,1,2026-02-28,denver,quantile,0.025,0.7607935592532158
2026-02-21,Flu ED visits pct,2,2026-03-07,denver,quantile,0.025,0.5527177080512047
2026-02-21,Flu ED visits pct,3,2026-03-14,denver,quantile,0.025,0.1969502232968807
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.025,1.8762602806091309
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.025,1.0520534366369247
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.025,0.50383061170578
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.025,0.1652482151985168
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.025,0.2659308388829231
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.025,0.2387803923338651
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado-springs,quantile,0.025,0.2496977150440216
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado-springs,quantile,0.025,0.159417986869812
2026-02-21,Flu ED visits pct,0,2026-02-21,weld,quantile,0.025,1.6007543057203293
2026-02-21,Flu ED visits pct,1,2026-02-28,weld,quantile,0.025,1.7308682650327682
2026-02-21,Flu ED visits pct,2,2026-03-07,weld,quantile,0.025,1.328669086098671
2026-02-21,Flu ED visits pct,3,2026-03-14,weld,quantile,0.025,0.7986084446310997
2026-02-21,Flu ED visits pct,0,2026-02-21,boulder,quantile,0.025,2.7868894040584564
2026-02-21,Flu ED visits pct,1,2026-02-28,boulder,quantile,0.025,2.503255844116211
2026-02-21,Flu ED visits pct,2,2026-03-07,boulder,quantile,0.025,1.843434140086174
2026-02-21,Flu ED visits pct,3,2026-03-14,boulder,quantile,0.025,1.3105490505695343
2026-02-21,Flu ED visits pct,0,2026-02-21,larimer,quantile,0.025,0.7571357637643814
2026-02-21,Flu ED visits pct,1,2026-02-28,larimer,quantile,0.025,0.7508146017789841
2026-02-21,Flu ED visits pct,2,2026-03-07,larimer,quantile,0.025,0.6269597336649895
2026-02-21,Flu ED visits pct,3,2026-03-14,larimer,quantile,0.025,0.5060969740152359
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.025,2.4113936722278595
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.025,2.0318872034549713
