"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.025,0.127444071522411
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.05,0.165709575487708
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.1,0.209905025176259
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.25,0.368500759406876
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.5,0.495873349063013
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.75,0.618661929282389
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.9,0.824643401692787
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.95,1.00873653675453
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Austin","quantile",0.975,1.1404838981186
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.025,0.0618368430544027
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.05,0.07440576760776
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.1,0.0931348376830342
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.25,0.205779556536454
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.5,0.29478259255736
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.75,0.40341122445964
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.9,0.68903026846887
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.95,0.86566330670316
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Dallas","quantile",0.975,1.08907077266159
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.025,0.367377297238283
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.05,0.434643798674012
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.1,0.621107436057914
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.25,0.815348749803743
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.5,1.00347153765485
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.75,1.17808406635083
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.9,1.46295385309083
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.95,1.69168651157657
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"El Paso","quantile",0.975,1.92166149659832
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Houston","quantile",0.025,0.142208011210703
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Houston","quantile",0.05,0.171718925957576
2025-05-24,"Flu ED visits pct",-1,2025-05-17,"Houston","quantile",0.1,0.216916691501939
