reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.025,8.433272138555639
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.05,8.861554659635313
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.1,9.493843966205684
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.25,10.965708945093413
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.5,12.947037363296388
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.75,14.650885030465464
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.9,16.540143904337093
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.95,18.09243374344754
2025-12-20,ILI ED visits pct,0,2025-12-20,nyc,quantile,0.975,19.237550916270575
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.025,7.279717889419907
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.05,8.03575011306844
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.1,8.707468456593492
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.25,11.11742202062164
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.5,14.559731960142582
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.75,18.698508897805613
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.9,21.250319083201525
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.95,23.703873138621592
2025-12-20,ILI ED visits pct,1,2025-12-27,nyc,quantile,0.975,25.965680253042198
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.025,5.652962925244765
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.05,6.551743756438695
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.1,7.532952071340168
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.25,10.412455324742249
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.5,15.399821412864851
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.75,23.427773675600648
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.9,26.941112497521935
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.95,29.383400784839516
2025-12-20,ILI ED visits pct,2,2026-01-03,nyc,quantile,0.975,31.79132576725316
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.025,4.118068178400359
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.05,5.221067995203588
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.1,6.250010737135288
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.25,9.526819362827533
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.5,15.80300877071088
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.75,28.82743130268362
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.9,33.53348189410442
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.95,35.75468849823871
2025-12-20,ILI ED visits pct,3,2026-01-10,nyc,quantile,0.975,38.012832296514524
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.025,3.2516862540579194
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.05,3.374655878333694
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.1,3.613303483291476
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.25,4.21952752835398
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.5,5.480450626410149
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.75,6.460249448304353
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.9,7.575574556240745
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.95,8.57346200455083
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado,quantile,0.975,9.37944334019439
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.025,2.3819333429460396
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.05,2.5205014390560887
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.1,2.7758110142643484
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.25,3.5684456110378626
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.5,5.632297409927978
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.75,7.003173445967521
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.9,8.847559796589698
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.95,11.003987469838531
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado,quantile,0.975,12.557729879869488
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.025,1.3854887958883775
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.05,1.6072627196641358
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.1,1.9175273391591268
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.25,2.702246678273494
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.5,5.36201727136255
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.75,7.112743664637545
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.9,9.718508200435284
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.95,13.455920577335725
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado,quantile,0.975,15.99890385293303
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.025,0.7143251862038921
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.05,0.9095524921908449
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.1,1.144716171725467
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.25,1.911378358577236
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.5,4.859341080800201
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.75,7.02355461698067
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.9,10.457393968870415
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.95,14.163477396560491
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado,quantile,0.975,17.64972276599753
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.025,3.337577123080814
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.05,3.540583537887202
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.1,3.738659897860769
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.25,4.07010239768958
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.5,4.465569616050594
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.75,4.892181200998539
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.9,5.35351229900986
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.95,5.662650308902652
2025-12-20,Flu ED visits pct,0,2025-12-20,mesa,quantile,0.975,5.959228285971723
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.025,4.240875557740483
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.05,4.532627285723496
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.1,4.8119563725811005
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.25,5.393839441713237
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.5,6.036671333943487
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.75,6.710127728055319
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.9,7.545783176142937
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.95,8.083108534624365
2025-12-20,Flu ED visits pct,1,2025-12-27,mesa,quantile,0.975,8.688064361521892
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.025,4.712036726962042
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.05,5.1778768490030105
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.1,5.709158297438085
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.25,6.528893850990126
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.5,7.471769906223778
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.75,8.613246440273807
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.9,9.855032349614131
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.95,10.966894996585896
2025-12-20,Flu ED visits pct,2,2026-01-03,mesa,quantile,0.975,11.828664456497531
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.025,4.8573908281436
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.05,5.438777367855476
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.1,6.127001478395707
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.25,7.1723960049394435
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.5,8.568389079900419
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.75,10.354247344870883
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.9,12.04542104261176
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.95,13.244610558604515
2025-12-20,Flu ED visits pct,3,2026-01-10,mesa,quantile,0.975,14.127600377474323
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.025,1.993720551261592
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.05,2.216419683500722
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.1,2.4569046588691643
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.25,3.2123108443523645
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.5,3.878188009846971
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.75,4.5078552367231834
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.9,5.169819512590538
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.95,5.594906693073704
2025-12-20,Flu ED visits pct,0,2025-12-20,colorado-springs,quantile,0.975,5.929413604486307
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.025,1.4529942954938229
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.05,1.6896266904449084
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.1,2.140698228471054
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.25,3.383708117714535
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.5,4.496935697899259
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.75,5.873280847054058
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.9,6.870599570731393
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.95,7.6406925470704055
2025-12-20,Flu ED visits pct,1,2025-12-27,colorado-springs,quantile,0.975,8.523790280624317
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.025,0.8808494807796688
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.05,1.1266749351675946
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.1,1.62442053804679
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.25,3.2242123975462773
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.5,4.808761908820229
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.75,7.510716750233826
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.9,8.908514418281541
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.95,9.770718059917773
2025-12-20,Flu ED visits pct,2,2026-01-03,colorado-springs,quantile,0.975,10.73819954045451
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.025,0.37176736574190755
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.05,0.6355987645943124
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.1,1.092597907141534
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.25,2.915234457481092
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.5,4.973267509414892
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.75,9.459256884063267
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.9,11.139865079182755
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.95,12.156484347466122
2025-12-20,Flu ED visits pct,3,2026-01-10,colorado-springs,quantile,0.975,12.766177086959615
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.025,3.7706721660793754
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.05,4.012256369041963
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.1,4.262746629044483
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.25,4.905770372764206
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.5,6.077499176114756
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.75,7.043799327408223
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.9,7.956084998571537
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.95,8.515771042774713
2025-12-20,Flu ED visits pct,0,2025-12-20,denver,quantile,0.975,9.534959225624837
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.025,2.8534426471277543
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.05,3.0059463500341
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.1,3.2860861115261475
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.25,4.158414930235499
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.5,6.0726215394239365
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.75,7.388041825903585
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.9,9.075679829065649
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.95,10.048978357415477
2025-12-20,Flu ED visits pct,1,2025-12-27,denver,quantile,0.975,11.249468327280166
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.025,1.8188502524752246
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.05,1.9980925127918423
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.1,2.2594128554621893
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.25,3.0929118635362833
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.5,5.4182343524464915
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.75,7.373072717761809
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.9,9.838801805100974
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.95,11.13259184076157
2025-12-20,Flu ED visits pct,2,2026-01-03,denver,quantile,0.975,12.065656776492784
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.025,0.9495278187301014
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.05,1.172491323259795
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.1,1.4574163777305515
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.25,2.270827860494099
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.5,4.709429200361554
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.75,6.930985104166206
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.9,9.921525657195918
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.95,12.108012433530885
2025-12-20,Flu ED visits pct,3,2026-01-10,denver,quantile,0.975,13.53469001820987
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.025,5.88233761599293
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.05,6.144816871072306
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.1,6.508283777042903
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.25,7.037155739264287
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.5,7.7133707721646925
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.75,8.514247702444642
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.9,9.63610695345019
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.95,10.766520680209467
2025-12-20,Flu ED visits pct,0,2025-12-20,weld,quantile,0.975,11.372063999889082
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.025,5.181716153098902
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.05,5.508219864097977
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.1,5.830108879042395
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.25,6.549970117627742
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.5,7.439186048013322
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.75,8.566730701611721
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.9,10.381168871495937
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.95,12.211562136304437
2025-12-20,Flu ED visits pct,1,2025-12-27,weld,quantile,0.975,13.080468160690907
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.025,4.00704764617076
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.05,4.403919842022454
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.1,4.843708602769155
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.25,5.608837087162891
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.5,6.734562623968114
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.75,8.13404365036557
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.9,10.286824188860475
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.95,13.014377467382005
2025-12-20,Flu ED visits pct,2,2026-01-03,weld,quantile,0.975,14.02494154837444
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.025,3.1296629600301835
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.05,3.428646212074968
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.1,3.816798344201897
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.25,4.671813056027256
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.5,5.901074879270915
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.75,7.4013775411719145
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.9,9.825551865334921
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.95,12.787267620091395
2025-12-20,Flu ED visits pct,3,2026-01-10,weld,quantile,0.975,14.153023327209468
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.025,3.7755969782427656
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.05,3.8825955937314625
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.1,4.125508371232466
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.25,4.45987128624807
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.5,4.8227626735274445
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.75,5.22154801365307
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.9,5.621274333865818
2025-12-20,Flu ED visits pct,0,2025-12-20,macon,quantile,0.95,5.92368905134953
