reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.025,437
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.05,454
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.1,472
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.25,500
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.5,527
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.75,557
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.9,587
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.95,609
2025-04-19,ILI ED visits,0,2025-04-19,Bronx,quantile,0.975,625
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.025,379
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.05,408
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.1,431
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.25,461
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.5,496
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.75,532
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.9,569
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.95,599
2025-04-19,ILI ED visits,1,2025-04-26,Bronx,quantile,0.975,634
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.025,338
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.05,366
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.1,394
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.25,428
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.5,468
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.75,510
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.9,555
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.95,591
2025-04-19,ILI ED visits,2,2025-05-03,Bronx,quantile,0.975,634
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.025,301
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.05,329
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.1,361
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.25,404
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.5,449
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.75,496
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.9,542
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.95,583
2025-04-19,ILI ED visits,3,2025-05-10,Bronx,quantile,0.975,624
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.025,266
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.05,302
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.1,335
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.25,385
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.5,434
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.75,485
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.9,540
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.95,575
2025-04-19,ILI ED visits,4,2025-05-17,Bronx,quantile,0.975,625
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.025,437
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.05,450
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.1,463
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.25,485
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.5,512
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.75,538
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.9,564
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.95,580
2025-04-19,ILI ED visits,0,2025-04-19,Brooklyn,quantile,0.975,595
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.025,394
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.05,411
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.1,426
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.25,453
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.5,482
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.75,514
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.9,545
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.95,566
2025-04-19,ILI ED visits,1,2025-04-26,Brooklyn,quantile,0.975,580
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.025,363
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.05,381
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.1,399
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.25,428
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.5,460
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.75,494
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.9,531
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.95,550
2025-04-19,ILI ED visits,2,2025-05-03,Brooklyn,quantile,0.975,570
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.025,334
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.05,351
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.1,370
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.25,402
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.5,440
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.75,480
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.9,517
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.95,544
2025-04-19,ILI ED visits,3,2025-05-10,Brooklyn,quantile,0.975,569
2025-04-19,ILI ED visits,4,2025-05-17,Brooklyn,quantile,0.025,310
