reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.5,0.003
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.75,0.055
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.9,0.187
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.95,0.272
2026-05-16,0,2026-05-16,athens,Flu ED visits pct,quantile,0.975,0.367
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.5,0.002
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.75,0.029
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.9,0.142
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.95,0.223
2026-05-16,1,2026-05-23,athens,Flu ED visits pct,quantile,0.975,0.306
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.5,0.001
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.75,0.019
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.9,0.112
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.95,0.191
2026-05-16,2,2026-05-30,athens,Flu ED visits pct,quantile,0.975,0.281
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.5,0.001
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.75,0.015
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.9,0.087
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.95,0.146
2026-05-16,3,2026-06-06,athens,Flu ED visits pct,quantile,0.975,0.231
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.5,0.005
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.75,0.04
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.9,0.092
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.95,0.124
2026-05-16,0,2026-05-16,austin,Flu ED visits pct,quantile,0.975,0.152
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.5,0.004
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.75,0.037
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.9,0.082
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.95,0.121
2026-05-16,1,2026-05-23,austin,Flu ED visits pct,quantile,0.975,0.175
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.5,0.002
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.75,0.028
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.9,0.068
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.95,0.11
2026-05-16,2,2026-05-30,austin,Flu ED visits pct,quantile,0.975,0.147
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.25,0.0
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.5,0.001
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.75,0.017
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.9,0.053
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.95,0.075
2026-05-16,3,2026-06-06,austin,Flu ED visits pct,quantile,0.975,0.107
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.25,0.012
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.5,0.06
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.75,0.143
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.9,0.263
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.95,0.366
2026-05-16,0,2026-05-16,baltimore,Flu ED visits pct,quantile,0.975,0.464
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.25,0.005
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.5,0.047
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.75,0.115
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.9,0.235
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.95,0.315
2026-05-16,1,2026-05-23,baltimore,Flu ED visits pct,quantile,0.975,0.425
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.25,0.003
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.5,0.041
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.75,0.106
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.9,0.202
2026-05-16,2,2026-05-30,baltimore,Flu ED visits pct,quantile,0.95,0.327
