"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2025-04-19","Bronx",0,"ILI ED visits","2025-04-19","quantile",0.025,462.826912206928
"2025-04-19","Brooklyn",0,"ILI ED visits","2025-04-19","quantile",0.025,445.733095347194
"2025-04-19","Manhattan",0,"ILI ED visits","2025-04-19","quantile",0.025,274.14732989415
"2025-04-19","NYC",0,"ILI ED visits","2025-04-19","quantile",0.025,1728.45048282179
"2025-04-19","Queens",0,"ILI ED visits","2025-04-19","quantile",0.025,456.937805988492
"2025-04-19","Staten Island",0,"ILI ED visits","2025-04-19","quantile",0.025,38.1073976138872
"2025-04-19","Bronx",1,"ILI ED visits","2025-04-26","quantile",0.025,444.603360116461
"2025-04-19","Brooklyn",1,"ILI ED visits","2025-04-26","quantile",0.025,431.038440702303
"2025-04-19","Manhattan",1,"ILI ED visits","2025-04-26","quantile",0.025,263.930968279047
"2025-04-19","NYC",1,"ILI ED visits","2025-04-26","quantile",0.025,1667.79677209489
"2025-04-19","Queens",1,"ILI ED visits","2025-04-26","quantile",0.025,443.743986137762
"2025-04-19","Staten Island",1,"ILI ED visits","2025-04-26","quantile",0.025,37.5408156772576
"2025-04-19","Bronx",2,"ILI ED visits","2025-05-03","quantile",0.025,434.129247577413
"2025-04-19","Brooklyn",2,"ILI ED visits","2025-05-03","quantile",0.025,421.392274961793
"2025-04-19","Manhattan",2,"ILI ED visits","2025-05-03","quantile",0.025,257.676120570473
"2025-04-19","NYC",2,"ILI ED visits","2025-05-03","quantile",0.025,1642.32123413482
"2025-04-19","Queens",2,"ILI ED visits","2025-05-03","quantile",0.025,436.500317312283
"2025-04-19","Staten Island",2,"ILI ED visits","2025-05-03","quantile",0.025,36.8803860179948
"2025-04-19","Bronx",3,"ILI ED visits","2025-05-10","quantile",0.025,427.468283117603
"2025-04-19","Brooklyn",3,"ILI ED visits","2025-05-10","quantile",0.025,413.765305239995
"2025-04-19","Manhattan",3,"ILI ED visits","2025-05-10","quantile",0.025,253.896600535625
"2025-04-19","NYC",3,"ILI ED visits","2025-05-10","quantile",0.025,1627.22118981724
"2025-04-19","Queens",3,"ILI ED visits","2025-05-10","quantile",0.025,431.358002092939
"2025-04-19","Staten Island",3,"ILI ED visits","2025-05-10","quantile",0.025,36.4299031872526
"2025-04-19","Bronx",4,"ILI ED visits","2025-05-17","quantile",0.025,424.634357677814
"2025-04-19","Brooklyn",4,"ILI ED visits","2025-05-17","quantile",0.025,411.56376348449
"2025-04-19","Manhattan",4,"ILI ED visits","2025-05-17","quantile",0.025,252.249345898255
"2025-04-19","NYC",4,"ILI ED visits","2025-05-17","quantile",0.025,1623.31782217384
"2025-04-19","Queens",4,"ILI ED visits","2025-05-17","quantile",0.025,431.56875749352
"2025-04-19","Staten Island",4,"ILI ED visits","2025-05-17","quantile",0.025,35.8134315872098
"2025-04-19","Bronx",0,"ILI ED visits","2025-04-19","quantile",0.05,476.758225099073
"2025-04-19","Brooklyn",0,"ILI ED visits","2025-04-19","quantile",0.05,465.791678383727
"2025-04-19","Manhattan",0,"ILI ED visits","2025-04-19","quantile",0.05,284.16149837675
"2025-04-19","NYC",0,"ILI ED visits","2025-04-19","quantile",0.05,1809.12912976953
"2025-04-19","Queens",0,"ILI ED visits","2025-04-19","quantile",0.05,479.21325439793
"2025-04-19","Staten Island",0,"ILI ED visits","2025-04-19","quantile",0.05,40.866182056112
"2025-04-19","Bronx",1,"ILI ED visits","2025-04-26","quantile",0.05,455.049173961185
"2025-04-19","Brooklyn",1,"ILI ED visits","2025-04-26","quantile",0.05,443.532920583175
"2025-04-19","Manhattan",1,"ILI ED visits","2025-04-26","quantile",0.05,271.22347762551
"2025-04-19","NYC",1,"ILI ED visits","2025-04-26","quantile",0.05,1725.64398931493
"2025-04-19","Queens",1,"ILI ED visits","2025-04-26","quantile",0.05,462.442431877379
"2025-04-19","Staten Island",1,"ILI ED visits","2025-04-26","quantile",0.05,39.5951037772242
"2025-04-19","Bronx",2,"ILI ED visits","2025-05-03","quantile",0.05,442.340936465834
"2025-04-19","Brooklyn",2,"ILI ED visits","2025-05-03","quantile",0.05,430.097097741311
"2025-04-19","Manhattan",2,"ILI ED visits","2025-05-03","quantile",0.05,260.941705298181
"2025-04-19","NYC",2,"ILI ED visits","2025-05-03","quantile",0.05,1666.98595990427
"2025-04-19","Queens",2,"ILI ED visits","2025-05-03","quantile",0.05,451.112663563825
"2025-04-19","Staten Island",2,"ILI ED visits","2025-05-03","quantile",0.05,38.7049128394791
"2025-04-19","Bronx",3,"ILI ED visits","2025-05-10","quantile",0.05,436.450639855682
