"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2025-03-29","Bronx",0,"ILI ED visits","2025-03-29","quantile",0.025,551.757600725004
"2025-03-29","Brooklyn",0,"ILI ED visits","2025-03-29","quantile",0.025,572.03854642335
"2025-03-29","Manhattan",0,"ILI ED visits","2025-03-29","quantile",0.025,287.013548056239
"2025-03-29","NYC",0,"ILI ED visits","2025-03-29","quantile",0.025,2255.74247792401
"2025-03-29","Queens",0,"ILI ED visits","2025-03-29","quantile",0.025,607.535990870926
"2025-03-29","Staten Island",0,"ILI ED visits","2025-03-29","quantile",0.025,49.7939534287644
"2025-03-29","Bronx",1,"ILI ED visits","2025-04-05","quantile",0.025,530.743658640484
"2025-03-29","Brooklyn",1,"ILI ED visits","2025-04-05","quantile",0.025,547.626823843175
"2025-03-29","Manhattan",1,"ILI ED visits","2025-04-05","quantile",0.025,276.324157117029
"2025-03-29","NYC",1,"ILI ED visits","2025-04-05","quantile",0.025,2183.04084677801
"2025-03-29","Queens",1,"ILI ED visits","2025-04-05","quantile",0.025,590.129480364061
"2025-03-29","Staten Island",1,"ILI ED visits","2025-04-05","quantile",0.025,47.7351100206361
"2025-03-29","Bronx",2,"ILI ED visits","2025-04-12","quantile",0.025,517.123007677231
"2025-03-29","Brooklyn",2,"ILI ED visits","2025-04-12","quantile",0.025,520.605691078048
"2025-03-29","Manhattan",2,"ILI ED visits","2025-04-12","quantile",0.025,269.882637193033
"2025-03-29","NYC",2,"ILI ED visits","2025-04-12","quantile",0.025,2132.60677739248
"2025-03-29","Queens",2,"ILI ED visits","2025-04-12","quantile",0.025,575.599286244067
"2025-03-29","Staten Island",2,"ILI ED visits","2025-04-12","quantile",0.025,47.1664398961552
"2025-03-29","Bronx",3,"ILI ED visits","2025-04-19","quantile",0.025,504.083073972235
"2025-03-29","Brooklyn",3,"ILI ED visits","2025-04-19","quantile",0.025,495.249744579272
"2025-03-29","Manhattan",3,"ILI ED visits","2025-04-19","quantile",0.025,261.644867192852
"2025-03-29","NYC",3,"ILI ED visits","2025-04-19","quantile",0.025,2049.70382067417
"2025-03-29","Queens",3,"ILI ED visits","2025-04-19","quantile",0.025,569.492198893429
"2025-03-29","Staten Island",3,"ILI ED visits","2025-04-19","quantile",0.025,46.1662718592506
"2025-03-29","Bronx",4,"ILI ED visits","2025-04-26","quantile",0.025,492.631013020749
"2025-03-29","Brooklyn",4,"ILI ED visits","2025-04-26","quantile",0.025,482.589011910694
"2025-03-29","Manhattan",4,"ILI ED visits","2025-04-26","quantile",0.025,257.119549281256
"2025-03-29","NYC",4,"ILI ED visits","2025-04-26","quantile",0.025,1997.22670465491
"2025-03-29","Queens",4,"ILI ED visits","2025-04-26","quantile",0.025,558.954912158671
"2025-03-29","Staten Island",4,"ILI ED visits","2025-04-26","quantile",0.025,45.3456386598536
"2025-03-29","Bronx",0,"ILI ED visits","2025-03-29","quantile",0.05,604.937155045425
"2025-03-29","Brooklyn",0,"ILI ED visits","2025-03-29","quantile",0.05,631.12576915104
"2025-03-29","Manhattan",0,"ILI ED visits","2025-03-29","quantile",0.05,311.826711016211
"2025-03-29","NYC",0,"ILI ED visits","2025-03-29","quantile",0.05,2380.44351364646
