"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2025-05-17","Bronx",0,"ILI ED visits","2025-05-17","quantile",0.025,299.522455909265
"2025-05-17","Brooklyn",0,"ILI ED visits","2025-05-17","quantile",0.025,326.205599845144
"2025-05-17","Manhattan",0,"ILI ED visits","2025-05-17","quantile",0.025,168.338849176958
"2025-05-17","NYC",0,"ILI ED visits","2025-05-17","quantile",0.025,1149.64575898357
"2025-05-17","Queens",0,"ILI ED visits","2025-05-17","quantile",0.025,284.033661632966
"2025-05-17","Staten Island",0,"ILI ED visits","2025-05-17","quantile",0.025,17.1830596878879
"2025-05-17","Bronx",1,"ILI ED visits","2025-05-24","quantile",0.025,290.257505481351
"2025-05-17","Brooklyn",1,"ILI ED visits","2025-05-24","quantile",0.025,314.987288722102
"2025-05-17","Manhattan",1,"ILI ED visits","2025-05-24","quantile",0.025,161.388034980533
"2025-05-17","NYC",1,"ILI ED visits","2025-05-24","quantile",0.025,1107.37139457897
"2025-05-17","Queens",1,"ILI ED visits","2025-05-24","quantile",0.025,274.066263403623
"2025-05-17","Staten Island",1,"ILI ED visits","2025-05-24","quantile",0.025,16.8822481405665
"2025-05-17","Bronx",2,"ILI ED visits","2025-05-31","quantile",0.025,282.113147039021
"2025-05-17","Brooklyn",2,"ILI ED visits","2025-05-31","quantile",0.025,306.337607573358
"2025-05-17","Manhattan",2,"ILI ED visits","2025-05-31","quantile",0.025,157.79489990785
"2025-05-17","NYC",2,"ILI ED visits","2025-05-31","quantile",0.025,1078.8632562029
"2025-05-17","Queens",2,"ILI ED visits","2025-05-31","quantile",0.025,266.54574286474
"2025-05-17","Staten Island",2,"ILI ED visits","2025-05-31","quantile",0.025,16.0945569552907
"2025-05-17","Bronx",3,"ILI ED visits","2025-06-07","quantile",0.025,272.145412539228
"2025-05-17","Brooklyn",3,"ILI ED visits","2025-06-07","quantile",0.025,298.34873078022
