"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.1,0.533675675675676
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.25,1.25
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.5,1.36
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.75,1.47
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.9,2.18632432432432
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.95,3.04193993993994
2026-03-28,"athens",0,"Flu ED visits pct",2026-03-28,"quantile",0.975,4.98410435435435
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.025,0
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.05,0
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.1,0
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.25,0.98243993993994
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.5,1.36
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.75,1.75777777777778
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.9,2.93511111111111
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.95,4.77863663663663
2026-03-28,"athens",1,"Flu ED visits pct",2026-04-04,"quantile",0.975,5.59675475475476
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.025,0
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.05,0
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.1,0
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.25,0.650275275275275
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.5,1.36
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.75,2.05777027027027
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.9,3.69477077077077
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.95,5.23265365365365
2026-03-28,"athens",2,"Flu ED visits pct",2026-04-11,"quantile",0.975,6.18594919919923
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.025,0
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.05,0
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.1,0
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.25,0.4245995995996
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.5,1.36
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.75,2.26650650650651
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.9,4.52935935935936
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.95,5.6898068068068
2026-03-28,"athens",3,"Flu ED visits pct",2026-04-18,"quantile",0.975,6.85087037037038
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.1,0.34345045045045
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.25,0.86
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.5,0.97
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.75,1.08
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.9,1.59654954954955
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.95,2.14
2026-03-28,"austin",0,"Flu ED visits pct",2026-03-28,"quantile",0.975,2.58923648648648
2026-03-28,"austin",1,"Flu ED visits pct",2026-04-04,"quantile",0.025,0
2026-03-28,"austin",1,"Flu ED visits pct",2026-04-04,"quantile",0.05,0
2026-03-28,"austin",1,"Flu ED visits pct",2026-04-04,"quantile",0.1,0
2026-03-28,"austin",1,"Flu ED visits pct",2026-04-04,"quantile",0.25,0.661188688688689
