"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.025,0
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.05,0
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.1,0
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.25,0.57
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.5,0.67
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.75,0.77
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.9,1.37
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.95,1.87023623623624
2025-11-22,"athens",0,"Flu ED visits pct",2025-11-22,"quantile",0.975,3.71822297297297
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.025,0
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.05,0
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.1,0
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.25,0.367074574574574
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.5,0.67
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.75,0.978691191191192
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.9,1.82288988988989
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.95,3.25901301301299
2025-11-22,"athens",1,"Flu ED visits pct",2025-11-29,"quantile",0.975,4.38125675675676
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.025,0
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.05,0
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.1,0
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.25,0.0531781781781783
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.5,0.67
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.75,1.29620120120121
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.9,2.50477977977978
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.95,4.09286936936937
2025-11-22,"athens",2,"Flu ED visits pct",2025-12-06,"quantile",0.975,4.68203253253253
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.025,0
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.05,0
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.1,0
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.25,0
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.5,0.67
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.75,1.47938688688688
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.9,3.13818118118119
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.95,4.22169319319319
2025-11-22,"athens",3,"Flu ED visits pct",2025-12-13,"quantile",0.975,4.83384234234234
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.025,0
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.05,0
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.1,0.11
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.25,0.52
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.5,0.62
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.75,0.72
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.9,1.13
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.95,1.64229329329329
2025-11-22,"austin",0,"Flu ED visits pct",2025-11-22,"quantile",0.975,2.01735585585586
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.025,0
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.05,0
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.1,0
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.25,0.363293293293293
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.5,0.62
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.75,0.865805805805806
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.9,1.61830630630631
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.95,2.05973823823824
2025-11-22,"austin",1,"Flu ED visits pct",2025-11-29,"quantile",0.975,2.60717842842839
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.025,0
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.05,0
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.1,0
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.25,0.155187687687687
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.5,0.62
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.75,1.09044544544545
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.9,1.89027427427428
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.95,2.52108208208205
2025-11-22,"austin",2,"Flu ED visits pct",2025-12-06,"quantile",0.975,3.40268118118118
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.025,0
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.05,0
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.1,0
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.25,0.0492492492492492
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.5,0.62
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.75,1.25834584584585
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.9,2.11162262262262
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.95,2.76005255255255
2025-11-22,"austin",3,"Flu ED visits pct",2025-12-13,"quantile",0.975,3.51159134134134
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.025,0
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.05,0
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.1,0
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.25,0.48
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.5,0.54
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.75,0.6
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.9,1.105
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.95,1.62247047047047
2025-11-22,"baltimore",0,"Flu ED visits pct",2025-11-22,"quantile",0.975,2.33610585585586
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.025,0
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.05,0
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.1,0
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.25,0.3203003003003
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.5,0.54
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.75,0.753691191191191
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.9,1.60686686686687
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.95,2.33052452452452
2025-11-22,"baltimore",1,"Flu ED visits pct",2025-11-29,"quantile",0.975,2.6650482982983
2025-11-22,"baltimore",2,"Flu ED visits pct",2025-12-06,"quantile",0.025,0
2025-11-22,"baltimore",2,"Flu ED visits pct",2025-12-06,"quantile",0.05,0
