"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.025,0
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.05,0
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.1,0.517
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.25,1.01
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.5,1.13
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.75,1.25
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.9,1.743
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.95,2.3315
2025-04-05,"Austin",-1,"Flu ED visits pct",2025-03-29,"quantile",0.975,2.712
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.025,0
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.05,0
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.1,0.00693693693693721
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.25,0.741286286286286
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.5,1.13
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.75,1.45198448448448
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.9,2.3036946946947
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.95,2.82064564564565
2025-04-05,"Austin",0,"Flu ED visits pct",2025-04-05,"quantile",0.975,3.80605355355354
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.025,0
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.05,0
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.1,0
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.25,0.610745745745745
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.5,1.13
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.75,1.64707207207207
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.9,2.55295095095095
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.95,3.16396346346346
2025-04-05,"Austin",1,"Flu ED visits pct",2025-04-12,"quantile",0.975,4.02747022022022
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.025,0
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.05,0
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.1,0
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.25,0.533711211211213
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.5,1.13
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.75,1.79567067067067
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.9,2.72722522522522
2025-04-05,"Austin",2,"Flu ED visits pct",2025-04-19,"quantile",0.95,3.41635535535535
