reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.025,0.50499091383407535
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.05,0.6016246896545642
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.1,0.765443648424857
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.25,1.0307120529751308
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.5,1.303921740002967
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.75,1.6072573890702435
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.9,1.9434209822320743
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.95,2.096562748592678
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado,quantile,0.975,2.2334797487242435
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.025,0.24428240793674935
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.05,0.3848446229525019
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.1,0.5470635453548944
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.25,0.831326645595097
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.5,1.1747156414935502
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.75,1.5247247556953991
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.9,1.8500170119273673
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.95,2.0545867258803985
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado,quantile,0.975,2.2196578374681755
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.025,0.01977418911725988
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.05,0.12860940706725996
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.1,0.3376629630894298
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.25,0.62899495273753
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.5,0.9790958780959264
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.75,1.4108375899286485
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.9,1.760103427311625
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.95,2.011821943485894
2026-02-21,Flu ED visits pct,2,2026-03-07,colorado,quantile,0.975,2.2965713263042664
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.025,0
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.05,0
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.1,0.1932372151472174
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.25,0.4726897969809148
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.5,0.8819509979426787
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.75,1.3501345483030933
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.9,1.8017412663015033
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.95,2.0913797825979348
2026-02-21,Flu ED visits pct,3,2026-03-14,colorado,quantile,0.975,2.291396428035716
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.025,0.6544607073191999
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.05,0.8398919956855383
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.1,1.025311744492035
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.25,1.3312263248547818
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.5,1.7002989701698872
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.75,2.062574978683475
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.9,2.3856915002280896
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.95,2.590424672723191
2026-02-21,Flu ED visits pct,0,2026-02-21,mesa,quantile,0.975,2.835460891032942
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.025,0.4070877631920073
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.05,0.5784857243182715
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.1,0.746714108924835
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.25,1.0777384432105972
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.5,1.4207488024296673
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.75,1.815549645074157
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.9,2.163770077765793
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.95,2.4481947515567146
2026-02-21,Flu ED visits pct,1,2026-02-28,mesa,quantile,0.975,2.804851958520031
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.025,0.131276099181454
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.05,0.29456788973118403
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.1,0.5256948435172292
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.25,0.8762755223214354
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.5,1.229204540503863
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.75,1.6561045173162372
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.9,2.059238425099984
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.95,2.369198637712599
2026-02-21,Flu ED visits pct,2,2026-03-07,mesa,quantile,0.975,2.6124796010174274
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.025,0
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.05,0.11922131330619583
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.1,0.3033905207505737
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.25,0.6445359884705966
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.5,0.9874451347018973
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.75,1.4270393000112231
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.9,1.9172089554047984
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.95,2.2075343855248915
2026-02-21,Flu ED visits pct,3,2026-03-14,mesa,quantile,0.975,2.4246191439296902
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.025,0.5833025926014147
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.05,0.7068910087684684
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.1,0.9076249777133291
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.25,1.171387638473981
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.5,1.5036913489345582
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.75,1.8434054091924228
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.9,2.213508822425662
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.95,2.3810119481317025
2026-02-21,Flu ED visits pct,0,2026-02-21,colorado-springs,quantile,0.975,2.5180401904660656
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.025,0.3261940645719712
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.05,0.45075268942930813
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.1,0.6714344360348778
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.25,0.9683063137892316
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.5,1.321225243781695
2026-02-21,Flu ED visits pct,1,2026-02-28,colorado-springs,quantile,0.75,1.7086409616279457
