"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0.220566332077037
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0.224865998154678
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0.161663757968628
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.025,0
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0.266323810770456
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0.286933945083291
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0.212949527798261
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0.0459194117311698
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.05,0
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0.326948339819633
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0.356029957069727
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0.308881600241948
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0.141727916554868
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.1,0
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.425074537614634
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.468855738592834
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.456370670101194
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.132445135983319
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.348788006818621
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.25,0.0644377899738539
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.547628592648167
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.60866641326528
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.656963592083519
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.41682114956666
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.656948386165843
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.5,0.240063646115949
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.685258190057132
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.771407481187383
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.14725132248279
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.901842136757783
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.8171600656153
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.75,1.07475540011743
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.75,0.467307735219182
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.9,0.820750946330471
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.9,0.944152583377622
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.9,0.451753564645692
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.9,1.17689101007533
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.9,1.30144027544047
"2026-04-18","boulder",0,"Flu ED visits pct","2026-04-18","quantile",0.9,1.48105347910242
"2026-04-18","larimer",0,"Flu ED visits pct","2026-04-18","quantile",0.9,0.703797744383398
"2026-04-18","colorado",0,"Flu ED visits pct","2026-04-18","quantile",0.95,0.907812226962991
"2026-04-18","denver",0,"Flu ED visits pct","2026-04-18","quantile",0.95,1.02757114199943
"2026-04-18","mesa",0,"Flu ED visits pct","2026-04-18","quantile",0.95,0.697871897662152
"2026-04-18","colorado-springs",0,"Flu ED visits pct","2026-04-18","quantile",0.95,1.3691176475055
"2026-04-18","weld",0,"Flu ED visits pct","2026-04-18","quantile",0.95,1.70261184277231
