"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.025,2.01551256823203
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.025,1.95717922165446
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.025,1.70105937693274
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.025,1.65802251340264
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.05,2.30432425978882
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.05,2.22277662864632
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.05,1.79331302428895
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.05,1.75884315776541
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.1,2.65101882325579
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.1,2.516528613436
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.1,2.04547890011508
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.1,1.92619847207018
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.25,3.13399624159977
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.25,2.72700281289506
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.25,2.35588822268079
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.25,2.2768977522948
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.5,3.24225870870712
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.5,2.93063772896006
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.5,2.40841046256843
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.5,2.35289690105748
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.75,3.85390818378635
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.75,3.51726748221658
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.75,3.1078426588622
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.75,3.07627376420194
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.9,3.99885012623276
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.9,3.87279907737994
"2026-01-17","nyc",2,"ILI ED visits pct","2026-01-31","quantile",0.9,3.78691433616583
"2026-01-17","nyc",3,"ILI ED visits pct","2026-02-07","quantile",0.9,3.77646594954694
"2026-01-17","nyc",0,"ILI ED visits pct","2026-01-17","quantile",0.95,4.47685610869737
"2026-01-17","nyc",1,"ILI ED visits pct","2026-01-24","quantile",0.95,4.41953994233415
